X,Y,OBJECTID,SourceOID,ABCDMisc,ADSPermissionState,ContainmentDateTime,ControlDateTime,CreatedBySystem,IncidentSize,DiscoveryAcres,DispatchCenterID,EstimatedCostToDate,FinalAcres,FinalFireReportApprovedByTitle,FinalFireReportApprovedByUnit,FinalFireReportApprovedDate,FireBehaviorGeneral,FireBehaviorGeneral1,FireBehaviorGeneral2,FireBehaviorGeneral3,FireCause,FireCauseGeneral,FireCauseSpecific,FireCode,FireDepartmentID,FireDiscoveryDateTime,FireMgmtComplexity,FireOutDateTime,FireStrategyConfinePercent,FireStrategyFullSuppPercent,FireStrategyMonitorPercent,FireStrategyPointZonePercent,FSJobCode,FSOverrideCode,GACC,ICS209ReportDateTime,ICS209ReportForTimePeriodFrom,ICS209ReportForTimePeriodTo,ICS209ReportStatus,IncidentManagementOrganization,IncidentName,IncidentShortDescription,IncidentTypeCategory,IncidentTypeKind,InitialLatitude,InitialLongitude,InitialResponseAcres,InitialResponseDateTime,IrwinID,IsFireCauseInvestigated,IsFireCodeRequested,IsFSAssisted,IsMultiJurisdictional,IsReimbursable,IsTrespass,IsUnifiedCommand,LocalIncidentIdentifier,ModifiedBySystem,PercentContained,PercentPerimeterToBeContained,POOCity,POOCounty,POODispatchCenterID,POOFips,POOJurisdictionalAgency,POOJurisdictionalUnit,POOJurisdictionalUnitParentUnit,POOLandownerCategory,POOLandownerKind,POOLegalDescPrincipalMeridian,POOLegalDescQtr,POOLegalDescQtrQtr,POOLegalDescRange,POOLegalDescSection,POOLegalDescTownship,POOPredictiveServiceAreaID,POOProtectingAgency,POOProtectingUnit,POOState,PredominantFuelGroup,PredominantFuelModel,PrimaryFuelModel,SecondaryFuelModel,TotalIncidentPersonnel,UniqueFireIdentifier,WFDSSDecisionStatus,EstimatedFinalCost,OrganizationalAssessment,StrategicDecisionPublishDate,CreatedOnDateTime_dt,ModifiedOnDateTime_dt,IsCpxChild,CpxName,CpxID,SourceGlobalID,GlobalID
-118.287512176,33.8215648280001,292822,23872339,,DEFAULT,,,lacocad,,0.01,CALACC,,,,,,,,,,Undetermined,,,,,2023/01/02 15:06:56+00,,,,,,,,,OSCC,,,,,,LAC-001508,,WF,FI,33.82156,-118.2875,,,{C45C8E18-0283-4566-9032-44DADAC427EF},,0,,,,,,001508,lacocad,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC08,C&L,CALAC,US-CA,,,,,,2023-CALAC-001508,No Decision,,,,2023/01/02 15:10:48+00,2023/01/02 15:10:48+00,0,,,{B48443B8-881A-46AF-828F-7AB0F294E1DF},{764DABA6-91A6-4969-95B9-DE5E5D6E4A88}
-118.209772171,33.9231948440001,292825,23872340,,DEFAULT,,,lacocad,,0.01,CALACC,,,,,,,,,,Undetermined,,,,,2023/01/02 15:58:33+00,,,,,,,,,OSCC,,,,,,LAC-001547,,WF,FI,33.92319,-118.20976,,,{2464675C-134F-403A-8538-BC7C49F89C2B},,0,,,,,,001547,lacocad,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC08,C&L,CALAC,US-CA,,,,,,2023-CALAC-001547,No Decision,,,,2023/01/02 16:00:48+00,2023/01/02 16:00:48+00,0,,,{60E1774F-9E9D-41AF-8745-7C8CB62372E9},{E6B278EE-1432-4E64-92B4-117A5E48D61E}
-117.303617,33.71504487,292836,23872355,,DEFAULT,2023/01/02 18:09:00+00,,cfcad,0.01,0.01,CARRCC,,,,,,,,,,Undetermined,,,,,2023/01/02 18:02:07+00,,,,,,,,,OSCC,,,,,,HY 74  W/ HAMMACK AV,,WF,FI,33.71504,-117.303605,,,{F612B0FA-61D9-4623-9711-5309DCB16887},,0,,,,,,000764,cfcad,,,,Riverside,CARRCC,06065,,,,Private,Private,,,,,,,SC08,CAL FIRE,CARRU,US-CA,,,,,,2023-CARRU-000764,No Decision,,,,2023/01/02 18:01:46+00,2023/01/02 18:24:05+00,0,,,{C1939B4D-EA00-4D64-B9C9-EB4281F7CC5F},{498ABD83-B20F-4898-9B94-E4747438B060}
-117.257437998,33.7792448800001,292840,23872354,,DEFAULT,,,cfcad,,0.01,CARRCC,,,,,,,,,,Undetermined,,,,,2023/01/02 17:27:15+00,,,,,,,,,OSCC,,,,,,DEPRAD ST  PERR,,WF,FI,33.77924,-117.257426,,,{15F29FA7-0A5C-4A2C-A1DD-825E8377EFF6},,0,0,0,0,0,,000745,cfcad,,,,Riverside,CARRCC,06065,,,,Private,Private,,,,,,,SC08,CAL FIRE,CARRU,US-CA,,,,,,2023-CARRU-000745,No Decision,,,,2023/01/02 17:59:34+00,2023/01/02 17:59:34+00,0,,,{D35B616B-2A06-42C0-A633-4CF4F16E3BFE},{913D6B34-5BFC-4A17-8144-8FFDBF9EF07C}
-117.247767996,33.7827298810001,292842,23872357,,DEFAULT,,,cfcad,,0.01,CARRCC,,,,,,,,,,Undetermined,,,,,2023/01/02 18:47:37+00,,,,,,,,,OSCC,,,,,,NAVAJO RD  PERR,,WF,FI,33.782725,-117.247756,,,{E713C275-8E47-4CD6-ADB5-637B7FA8A406},,0,0,0,0,0,,000779,cfcad,,,,Riverside,CARRCC,06065,,,,Private,Private,,,,,,,SC08,CAL FIRE,CARRU,US-CA,,,,,,2023-CARRU-000779,No Decision,,,,2023/01/02 18:57:43+00,2023/01/02 18:57:43+00,0,,,{A8CD628D-BE44-44F9-9375-F2B676864263},{37DD3829-EAA0-43B3-AA76-E54CD73212E4}
-118.41056813,37.3625051930001,292845,23872364,,DEFAULT,,,IROC,,,CAOVCC,,,,,,,,,,,,,,,2023/01/02 19:33:00+00,,,,,,,,,OSCC,,,,,,(WRONG TYPE INCIDENT),,WF,FI,,,,,{14B0708D-7207-441B-83F6-A3F4BFD82377},,0,,,,,,000008,IROC,,,,Inyo,CAOVCC,06027,BIA,CACCA,,BIA,Federal,,,,,,,SC16,USFS,CAINF,US-CA,,,,,,2023-CAINF-000008,No Decision,,,,2023/01/02 19:41:14+00,2023/01/04 20:22:58+00,0,,,{9EF2EB17-1822-440F-9DF4-707F5BC564F6},{A8BE73D4-FF08-4FD4-A738-AE8C9454AD17}
-118.41056813,37.3625051930001,292848,23872361,,DEFAULT,,,IROC,,,CAOVCC,,,,,,,,,,,,,,,2023/01/01 15:00:00+00,,,,,,,,,OSCC,,,,,,2023 INF ABC MISC,,WF,FI,,,,,{27FFD9CF-D0F3-4FDA-8563-0709FBEE0630},,0,,,,,,000002,IROC,,,,Inyo,CAOVCC,06027,BIA,CACCA,,BIA,Federal,,,,,,,SC16,USFS,CAINF,US-CA,,,,,,2023-CAINF-000002,No Decision,,,,2023/01/02 19:22:26+00,2023/01/04 20:32:07+00,0,,,{D314CE1E-28C0-4316-9490-A3B706576E1D},{B841F643-5339-4A95-BEED-7E8BF990AA96}
-120.347662719,36.1365829420001,292867,23872381,,DEFAULT,2023/01/03 00:11:32+00,2023/01/03 00:11:35+00,cfcad,0.01,0.01,CAFKCC,,0.01,,,,,,,,Undetermined,,,,,2023/01/02 23:55:29+00,,,,,,,,,OSCC,,,,,,BRIDGE,,WF,FI,36.136578,-120.34765,,,{EE9AB22B-05EE-48D6-AE0D-CD4782814699},,0,0,0,0,0,,000117,cfcad,,,,Fresno,CASICC,06019,,,,Private,Private,,,,,,,SC05,CAL FIRE,CAFKU,US-CA,,,,,,2023-CAFKU-000117,No Decision,,,,2023/01/03 00:04:39+00,2023/01/03 00:11:12+00,0,,,{5ECBC666-E983-4F37-8012-4B0B881F2F05},{139C07FC-6802-4D8C-BAA5-C5453BD7C8A7}
-117.545813057,33.903726879,292868,23872387,,DEFAULT,2023/01/03 00:46:59+00,,cfcad,0.01,0.01,CARRCC,,,,,,,,,,Undetermined,,,,,2023/01/03 00:29:24+00,,,,,,,,,OSCC,,,,,,ROCK SPRINGS AV / 1ST ST,,WF,FI,33.903722,-117.545801,,,{268393C0-DC64-4E53-A3A8-80FDA302DD40},,0,0,0,0,0,,000933,cfcad,,,,Riverside,CARRCC,06065,,,,Private,Private,,,,,,,SC08,CAL FIRE,CARRU,US-CA,,,,,,2023-CARRU-000933,No Decision,,,,2023/01/03 00:57:57+00,2023/01/03 00:58:48+00,0,,,{D446F7A2-6F07-43A3-B596-7E8CF80A37A4},{1D06E746-1C48-4860-8150-F19C44F2726B}
-117.094172944,33.4486598510001,292870,23872384,,DEFAULT,2023/01/03 00:09:00+00,,cfcad,0.01,0.01,CARRCC,,,,,,,,,,Undetermined,,,,,2023/01/02 23:58:54+00,,,,,,,,,OSCC,,,,,,PALA RD / PECHANGA PY,,WF,FI,33.448655,-117.094161,,,{53F427E9-88FD-4AA9-A9F1-0F40CAE66350},,0,0,0,0,0,,000922,cfcad,,,,Riverside,CARRCC,06065,BIA,CASCA,,BIA,Federal,,,,,,,SC08,CAL FIRE,CARRU,US-CA,,,,,,2023-CARRU-000922,No Decision,,,,2023/01/03 00:18:52+00,2023/01/03 00:25:19+00,0,,,{932A17F4-8273-4558-9934-6C374C3AAB14},{5EE4B047-0E63-4FA6-AE58-1FACD669C146}
-117.526156052,33.878070877,292872,23872385,,DEFAULT,,,cfcad,,0.01,CARRCC,,,,,,,,,,Undetermined,,,,,2023/01/03 00:00:36+00,,,,,,,,,OSCC,,,,,,ELLIS ST  HOMG,,WF,FI,33.878066,-117.526144,,,{25B546B6-AC60-4829-BA0A-D6561E0B8131},,0,0,0,0,0,,000923,cfcad,,,,Riverside,CARRCC,06065,,,,Private,Private,,,,,,,SC08,CAL FIRE,CARRU,US-CA,,,,,,2023-CARRU-000923,No Decision,,,,2023/01/03 00:29:38+00,2023/01/03 00:29:38+00,0,,,{80664C9E-AD5A-4925-A38A-D9BA7B4DD539},{C9056A94-00C0-4320-A66F-205E4D070B6A}
-94.9723190299999,32.313082724,292873,23872388,,DEFAULT,2023/01/03 01:57:59+00,2023/01/03 01:58:01+00,wires,0.1,0.1,TXTIC,,,,,,Minimal,,,,Natural,Natural,Lightning,,,2023/01/02 23:47:00+00,Type 5 Incident,,,,,,,,SACC,,,,,,Rusk 0004,,WF,FI,32.31680848,-94.9661507,,,{EFBF82EF-0AA7-455F-BE8B-4DE43CF25809},,0,,,,,0,230004,wires,100,,,Rusk,TXTIC,48401,State,TXTXS,,Private,Private,,,,,,,SA07,SFS,TXTXS,US-TX,,,Timber (Litter and Understory),,,2023-TXTXS-230004,No Decision,,,,2023/01/03 01:38:30+00,2023/01/03 14:31:43+00,0,,,{DA49ADE6-C030-4995-B842-4E6417651BF7},{5D2DFCF1-FC9B-457B-B892-203AE65492EE}
-117.154082977,33.7412598820001,292886,23872400,,DEFAULT,,,cfcad,,0.01,CARRCC,,,,,,,,,,Undetermined,,,,,2023/01/03 07:34:03+00,,,,,,,,,OSCC,,,,,,MENIFEE RD  MENI,,WF,FI,33.741255,-117.154071,,,{908CF609-7ABA-4917-9D05-C148F3520D02},,0,0,0,0,0,,001089,cfcad,,,,Riverside,CARRCC,06065,,,,Private,Private,,,,,,,SC08,CAL FIRE,CARRU,US-CA,,,,,,2023-CARRU-001089,No Decision,,,,2023/01/03 08:16:25+00,2023/01/03 08:16:25+00,0,,,{D74EEA2E-AF2A-41DA-9DF2-4BDE8B1B31A4},{CBE41016-2EB4-4F90-8AF2-5BF63C3E53E0}
-116.492578878,33.950509943,292887,23872402,,DEFAULT,2023/01/03 10:04:00+00,,cfcad,0.04,0.01,CARRCC,,,,,,,,,,Undetermined,,,,,2023/01/03 09:41:26+00,,,,,,,,,OSCC,,,,,,VERBENA,,WF,FI,33.950505,-116.492567,,,{8A8F769E-F190-4961-9B65-DC226002BA9E},,0,0,0,0,0,,001129,cfcad,,,,Riverside,CARRCC,06065,,,,Private,Private,,,,,,,SC12,CAL FIRE,CARRU,US-CA,,,,,,2023-CARRU-001129,No Decision,,,,2023/01/03 09:57:05+00,2023/01/03 10:25:08+00,0,,,{D913601E-44BE-46EC-B139-C3C8697ACC91},{1ED0AE23-D0B1-423A-B310-EE3DD77B7813}
-94.918247282,36.294486475,292897,23872423,,FIREREPORTING,2023/01/01 22:30:00+00,2023/01/06 21:00:00+00,wildcad,14,14,ARAOC,,,,,,,,,,Human,,,P42G,,2023/01/01 20:00:00+00,,2023/01/06 21:00:00+00,,,,,PA,1522,SACC,,,,,,WHITE DOG,,WF,FI,36.29448,-94.91824,14,,{19751858-4430-43C1-BE1B-0558B7919D60},,0,1,0,0,0,,000029,wildcad,,,,Delaware,ARAOC,40041,Tribal,OKCNA,,Tribal,Other,,,,,,,SA17A,Tribal,OKCNA,US-OK,,,,,,2023-OKCNA-000029,No Decision,,,,2023/01/03 15:02:13+00,2023/01/06 21:45:51+00,0,,,{DFC4FC6C-333D-4369-B43E-23155AF7E092},{C276089E-8E97-4E51-925A-D99F3EE1A65C}
-94.526877134,35.702726387,292901,23872414,,FIREREPORTING,2023/01/01 21:46:59+00,2023/01/11 18:00:00+00,wildcad,0.93,0.93,ARAOC,,,,,,,,,,Human,,,P42C,,2023/01/01 21:30:00+00,,2023/01/11 18:00:00+00,,,,,PA,1522,SACC,,,,,,OAK RIDGE 2,,WF,FI,35.70272,-94.52687,0.93,,{E082873A-47FA-47FE-A8D2-CA9481C89E37},,0,1,0,0,0,,000027,wildcad,,,,Adair,ARAOC,40001,Tribal,OKCNA,,Tribal,Other,,,,,,,SA17A,Tribal,OKCNA,US-OK,,,,,,2023-OKCNA-000027,No Decision,,,,2023/01/03 14:42:37+00,2023/01/12 17:55:02+00,0,,,{28B5DEB5-C6B1-4F99-9767-948718BE7444},{F49215DF-94EE-4A7B-9E6C-AFB6905F54BD}
-94.523817133,35.704116388,292904,23872416,,FIREREPORTING,2023/01/01 21:30:00+00,2023/01/11 18:00:00+00,wildcad,0.14,0.14,ARAOC,,,,,,,,,,Human,,,P42D,,2023/01/01 21:14:59+00,,2023/01/11 18:00:00+00,,,,,PA,1522,SACC,,,,,,OAK RIDGE,,WF,FI,35.70411,-94.52381,,,{1CACA0D5-D5AC-41E5-A006-45879828F90F},,0,1,0,0,0,,000028,wildcad,,,,Adair,ARAOC,40001,Tribal,OKCNA,,Tribal,Other,,,,,,,SA17A,Tribal,OKCNA,US-OK,,,,,,2023-OKCNA-000028,No Decision,,,,2023/01/03 14:47:35+00,2023/01/12 17:54:48+00,0,,,{447AB8E6-B84F-401D-87A8-71889C522E1D},{AE22EF6E-E296-4BC4-8520-89440D191A27}
-97.63538777,33.331205803,292907,23872422,,DEFAULT,,,wildcad,0.1,1,TXTIC,,,,,,,,,,Undetermined,,,,,2023/01/01 15:52:09+00,,,,,,,,,SACC,,,,,,2023 NFGT Fire Support,,WF,FI,31.35469,-94.75524,,,{93BF297A-ABD9-49CB-8E32-CA9A8D47C061},,0,1,0,0,0,,000004,wildcad,,,,Wise,TXTIC,48497,USFS,TXTXF,,USFS,Federal,,,,,,,SA06,USFS,TXTXF,US-TX,,,,,,2023-TXTXF-000004,No Decision,,,,2023/01/03 14:59:06+00,2023/01/18 18:15:55+00,0,,,{DAD6EFD6-6BD3-4CE4-AC66-12AAC3CA3B96},{7520CD38-4BD7-4ACF-A074-D3EFA718F795}
-96.709927654,35.056946162,292913,23872436,,FIREREPORTING,2023/01/01 23:00:00+00,2023/01/11 18:00:00+00,wildcad,3,3,ARAOC,,,,,,,,,,Human,,,P42L,,2023/01/01 21:30:00+00,,2023/01/11 18:00:00+00,,,,,PA,1522,SACC,,,,,,HOLIDAY,,WF,FI,35.05694,-96.70992,,,{EA08B55B-E8FE-4F3B-B65D-B2F567B745E3},,0,1,0,0,0,,000031,wildcad,,,,Seminole,ARAOC,40133,,,,Private,Private,,,,,,,SA03,BIA,OKWEA,US-OK,,,,,,2023-OKWEA-000031,No Decision,,,,2023/01/03 15:29:12+00,2023/01/12 17:54:25+00,0,,,{1BCF20A4-CF97-4A4C-AA12-65FA747043F0},{AB599BDD-DE5A-49D7-9478-32209C5FB18C}
-96.865337631,34.1798459950001,292914,23872432,,FIREREPORTING,2023/01/01 18:59:59+00,2023/01/03 14:00:00+00,wildcad,0.5,0.5,ARAOC,,,,,,,,,,Human,,,P42K,,2023/01/01 18:30:00+00,,2023/01/03 14:00:00+00,,,,,PA,1522,SACC,,,,,,BUG,,WF,FI,34.17984,-96.86533,,,{F4301BC9-2DC7-45D2-8378-AA20860D64C3},,0,1,0,0,0,,000030,firecode,,,,Johnston,ARAOC,40069,,,,Private,Private,,,,,,,SA03,BIA,OKCHA,US-OK,,,,,,2023-OKCHA-000030,No Decision,,,,2023/01/03 15:23:34+00,2023/01/03 15:25:22+00,0,,,{5F125AAA-C591-4908-B61E-5BB9F20952E7},{98453075-D168-471D-AB00-59BB709EE970}
-103.30351031,44.1963571310001,292915,27293999,,FIREREPORTING,,,wildcad,40.7,1,SDGPC,,,,,,,,,,Human,,,,,2023/01/03 15:14:02+00,,2023/03/15 17:24:00+00,,,,,,,RMCC,,,,,,Stone Tree RX,,RX,FI,44.19635,-103.3035,,,{86AA9C6D-1C50-41E5-A15C-8BCDE2466D0D},,0,1,0,0,0,,230001,wildcad,,,,Meade,SDGPC,46093,,,,Private,Private,,,,,,,RM05,DWF,SDSDS,US-SD,,,,,,2023-SDSDS-230001,No Decision,,,,2023/01/03 15:16:05+00,2023/03/15 17:27:59+00,0,,,{86AA9C6D-1C50-41E5-A15C-8BCDE2466D0D},{AE7362FB-9D2E-471D-9FF8-4ECFFE7BBDB0}
-103.453510289,43.823887072,292917,27294002,,DEFAULT,,,wildcad,426,1,SDGPC,,,,,,,,,,Human,,,,,2023/01/03 15:24:50+00,,,,,,,,,RMCC,,,,,,Potato Gulch RX,,RX,FI,43.82374,-103.4538,,,{3D4534CA-9D18-4263-B916-7627E1F7F1AC},,0,1,0,0,0,,230003,wildcad,,,,Custer,SDGPC,46033,DWF,SDSDS,,State,Other,,,,,,,RM05,DWF,SDSDS,US-SD,,,,,,2023-SDSDS-230003,No Decision,,,,2023/01/03 15:26:44+00,2023/03/24 15:52:40+00,0,,,{3D4534CA-9D18-4263-B916-7627E1F7F1AC},{B60C73EB-1958-479F-8E76-E697E79FA8A2}
-110.822280692,32.3137650200001,292918,23872437,,DEFAULT,,,IROC,,,AZTDC,,,,,,,,,,,,,,,2023/01/03 15:29:00+00,,,,,,,,,SWCC,,,,,,SANTA CATALINA MISC PILES,,RX,FI,,,,,{B7BC4140-F6BF-4975-AB6B-72769924A07D},,0,,,,,,000007,IROC,,,,Pima,AZTDC,04019,USFS,AZCNF,,USFS,Federal,,,,,,,SW06S,USFS,AZCNF,US-AZ,,,,,,2023-AZCNF-000007,No Decision,,,,2023/01/03 15:30:16+00,2023/01/03 15:30:16+00,0,,,{1F4FA1F8-325B-4CF6-8BB6-5C68EE525BE3},{E3DC5A9C-94C7-4D8D-9341-4D1AB3CB49D1}
-103.791010449,44.3231871070001,292919,23872445,,DEFAULT,,,wildcad,1,1,SDGPC,,,,,,,,,,Human,,,,,2023/01/03 16:01:39+00,,,,,,,,,RMCC,,,,,,Englewood Units RX,,RX,FI,44.32318,-103.791,,,{621F0DA6-49C0-4BC3-9C1B-DBDA833E64A6},,0,1,0,0,0,,230004,wildcad,,,,Lawrence,SDGPC,46081,BLM,SDSDD,,BLM,Federal,,,,,,,RM05,BLM,SDSDD,US-SD,,,,,,2023-SDSDD-230004,No Decision,,,,2023/01/03 16:04:05+00,2023/03/09 22:03:42+00,0,,,{1038F987-F83B-4DA5-B71A-B05AC559A030},{634B0A28-D645-49E5-AEEE-99592F44A7EA}
-110.256270524,31.45882492,292921,23872434,,DEFAULT,,,IROC,,,AZTDC,,,,,,,,,,,,,,,2023/01/02 17:00:00+00,,,,,,,,,SWCC,,,,,,SIERRA VISTA MISC PILES,,RX,FI,,,,,{782B9B4B-EA39-4A4B-A87D-154898023C0A},,0,,,,,,000006,IROC,,,,Cochise,AZTDC,04003,,,,Private,Private,,,,,,,SW06S,USFS,AZCNF,US-AZ,,,,,,2023-AZCNF-000006,No Decision,,,,2023/01/03 15:26:07+00,2023/01/03 15:26:07+00,0,,,{9A942ACC-E4E4-4A18-A17A-FC311A0FF293},{4FBE1DC8-2C5A-42F8-B188-3AE70842FFDF}
-103.528510301,43.7764470600001,292922,23872433,,DEFAULT,,,wildcad,14,1,SDGPC,,,,,,,,,,Human,,,,,2023/01/03 15:17:05+00,,,,,,,,,RMCC,,,,,,Stockade South RX,,RX,FI,44.19635,-103.3035,,,{B50D3F9F-3687-4953-8468-7A195797B3C7},,0,1,0,0,0,,230002,wildcad,,,,Custer,SDGPC,46033,USFS,SDBKF,,USFS,Federal,,,,,,,RM05,DWF,SDSDS,US-SD,,,,,,2023-SDSDS-230002,No Decision,,,,2023/01/03 15:24:18+00,2023/03/09 22:03:34+00,0,,,{EA64BFFE-0FB2-463D-BC75-02BFFC94B8BB},{4B4919F9-F6B0-469C-A931-D62F2BB05A79}
-109.724710504,32.8324451490001,292923,23872430,,DEFAULT,,,IROC,,,AZTDC,,,,,,,,,,,,,,,2023/01/02 17:00:00+00,,,,,,,,,SWCC,,,,,,SAFFORD MISC PILES,,RX,FI,,,,,{B0BEF5A7-7957-49A5-9418-54DBB296D64B},,0,,,,,,000005,IROC,,,,Graham,AZTDC,04009,,,,Private,Private,,,,,,,SW06S,USFS,AZCNF,US-AZ,,,,,,2023-AZCNF-000005,No Decision,,,,2023/01/03 15:19:18+00,2023/01/03 15:19:18+00,0,,,{DE69B822-0D99-4B00-BA95-FF58C5B6B915},{E0752936-84A9-4D05-B5E6-6FCC3FA9A01F}
-109.724710504,32.8324451490001,292931,23872431,,DEFAULT,,,IROC,,,AZTDC,,,,,,,,,,,,,,,2023/01/02 17:00:00+00,,,,,,,,,SWCC,,,,,,SAFFORD MISC PILES,,RX,FI,,,,,{FCD2140A-9E62-487A-B80C-7B436F8DA460},,0,,,,,,000005,IROC,,,,Graham,AZTDC,04009,,,,Private,Private,,,,,,,SW06S,USFS,AZCNF,US-AZ,,,,,,2023-AZCNF-000005,No Decision,,,,2023/01/03 15:19:18+00,2023/01/03 15:19:18+00,0,,,{32F84303-1BA1-4360-8E34-F793A60C8981},{1708DAD9-CCAA-4661-B491-757C6DFCD5D2}
-94.1336179419999,32.666116937,292943,23872458,,DEFAULT,,,firecode,,,TXTIC,,,,,,,,,,,,,P42P,,2023/01/03 14:19:59+00,,,,,,,,,SACC,,,,,,AVENUE Q,,WF,FI,,,,,{90FFCD54-C3FB-40D5-95C9-ACFA521CBD74},,0,0,0,0,0,,0000000004,firecode,,,,Harrison,TXTIC,48203,FWS,TXCLR,,USFWS,Federal,,,,,,,SA07,FWS,TXCLR,US-TX,,,,,,2023-TXCLR-0000000004,No Decision,,,,2023/01/03 17:00:16+00,2023/01/03 17:00:16+00,0,,,{805D84AD-5B2C-4B78-A58F-174B535E11D8},{93284CE6-54F4-4E26-9E57-C1270FB234A4}
-80.6593328989999,28.5595053660001,292948,23872451,,DEFAULT,,,wildcad,1,1,FLFIC,,,,,,,,,,Undetermined,,,,,2023/01/03 16:26:55+00,,,,,,,,,SACC,,,,,,USFWS Zone 5 RX 2023,,RX,FI,28.5595,-80.65933,,,{6B4E3F45-3760-4448-8D74-25D792349407},,0,0,0,0,0,,000011,wildcad,,,,Brevard,FLFIC,12009,,,,Private,Private,,,,,,,SA49,FWS,FLMIR,US-FL,,,,,,2023-FLMIR-000011,No Decision,,,,2023/01/03 16:29:22+00,2023/01/03 16:29:24+00,0,,,{6763E512-EAB2-476F-8A0F-FEA8DB0E7553},{E033F8F5-66A6-40AC-9097-B10BBA05332F}
-97.736867861,34.3126359780001,292950,23872453,,FIREREPORTING,2023/01/01 21:00:00+00,2023/01/11 18:00:00+00,wildcad,7.2,7.2,ARAOC,,,,,,,,,,Human,,,P42N,,2023/01/01 18:59:59+00,,2023/01/11 18:00:00+00,,,,,PA,1522,SACC,,,,,,LOCO 2,,WF,FI,34.31263,-97.73686,,,{59DD454C-65BE-412B-80FE-31FD4073CE33},,0,1,0,0,0,,000032,wildcad,,,,Stephens,ARAOC,40137,,,,Private,Private,,,,,,,SA03,BIA,OKCHA,US-OK,,,,,,2023-OKCHA-000032,No Decision,,,,2023/01/03 16:34:30+00,2023/01/12 17:54:09+00,0,,,{6A403A0C-C173-4025-92F1-CC8818D6CEE9},{01B9F23D-1D19-4820-B19B-71B348E72B04}
-107.908621596,37.284728086,292969,23872491,,DEFAULT,,,IROC,,,CODRC,,,,,,,,,,,,,,,2023/01/03 17:06:59+00,,,,,,,,,RMCC,,,,,,SJF RX Support 2023,,RX,FI,,,,,{9849EB69-8A82-4592-9D22-9783921A2666},,0,,,,,,000005,IROC,,,,La Plata,CODRC,08067,BLM,COTSD,,BLM,Federal,,,,,,,RM19,USFS,COSJF,US-CO,,,,,,2023-COSJF-000005,No Decision,,,,2023/01/03 18:08:57+00,2023/01/03 18:08:57+00,0,,,{92378A55-28BA-4F0C-A4C9-AEA2C2755611},{DED34813-B0CB-491A-84CA-44BD6A10ACDA}
-105.580009897,36.3880659010001,292975,23872482,,DEFAULT,,,IROC,,,NMTDC,,,,,,,,,,,,,,,2023/01/01 06:59:59+00,,,,,,,,,SWCC,,,,,,2023 CARSON NF ABCD MISC,,WF,FI,,,,,{5BA6B67A-FD8D-442A-BD07-BC93A7906D2C},,0,,,,,,000001,IROC,,,,Taos,NMTDC,35055,,,,Private,Private,,,,,,,SW10,USFS,NMCAF,US-NM,,,,,,2023-NMCAF-000001,No Decision,,,,2023/01/03 17:49:37+00,2023/01/03 17:49:37+00,0,,,{7A805C97-D675-4DA7-9598-560AF97413F4},{57A7565F-3A8F-4F6E-AFC7-E637DD369AED}
-122.298902452,40.5163940690001,293011,23872496,,DEFAULT,,,IROC,,,CAONCC,,,,,,,,,,,,,,,2023/01/01 15:30:00+00,,,,,,,,,ONCC,,,,,,DO Not Use 2023 ONC Support,,WF,FI,,,,,{A527D285-EC4D-4508-A1EF-8E1BBAD90808},,0,,,,,,000001,IROC,,,,Shasta,CARICC,06089,USFS,CALNF,,USFS,Federal,,,,,,,NC05,INTER,CAONCC,US-CA,,,,,,2023-CAONCC-000001,No Decision,,,,2023/01/03 18:20:57+00,2023/01/04 17:15:07+00,0,,,{50AE3B99-7509-4E3F-8510-1F4AE1D2F809},{3984684F-3798-4613-A72C-0374FB470BE2}
-103.411510207,43.341607014,293024,27297592,,FIREREPORTING,,,wildcad,1,1,SDGPC,,,,,,,,,,Human,,,,,2023/01/03 19:57:54+00,,2023/03/20 14:00:00+00,,,,,,,RMCC,,,,,,Angostura RX,,RX,FI,43.34564,-103.4119,,,{92D7F5A7-B5FC-4926-AE16-F2091ADDCCBE},,0,1,0,0,0,,230005,wildcad,,,,Fall River,SDGPC,46047,DWF,,,Private,Private,,,,,,,RM06,DWF,SDSDS,US-SD,,,,,,2023-SDSDS-230005,No Decision,,,,2023/01/03 20:01:06+00,2023/03/20 14:02:04+00,0,,,{92D7F5A7-B5FC-4926-AE16-F2091ADDCCBE},{28133295-470B-434C-A0B9-9F03AFE68EB2}
-103.919310484,44.3407170990001,293033,23872549,,FIREREPORTING,,,wildcad,148,1,SDGPC,,,,,,,,,,Human,,,,,2023/01/03 20:06:08+00,,2023/03/03 19:34:00+00,,,,,,,RMCC,,,,,,Spearfish Canyon RX,,RX,FI,44.34071,-103.9193,,,{5B38F80F-CB8B-4819-84ED-4E9C707DFD10},,0,1,0,0,0,,230007,wildcad,,,,Lawrence,SDGPC,46081,,,,Private,Private,,,,,,,RM05,USFS,SDBKF,US-SD,,,,,,2023-SDBKF-230007,No Decision,,,,2023/01/03 20:09:24+00,2023/03/09 22:03:59+00,0,,,{800876DE-AEDF-4B66-A46C-0B5A88A822EE},{6410838B-87ED-43C7-95E6-FB737937D136}
